price,year,mileage,color,AGE_IN_YEARS,chevrolet,dodge,gmc,jeep,nissan,salvage insurance,black,blue,gray,no_color,silver,white,Goa,MP,Maharashtra,UP
8300,2012,99015.0,gray,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16500,2019,27327.0,gray,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
14500,2019,30229.0,silver,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21600,2019,23783.0,white,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
22600,2019,30759.0,black,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
16300,2019,38922.0,gray,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8600,2012,165836.0,blue,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
28800,2019,19235.0,no_color,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22100,2019,9445.0,gray,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14300,2018,19164.0,gray,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
13700,2018,54106.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
29500,2017,32051.0,no_color,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18500,2017,14870.0,gray,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
19000,2016,32294.0,blue,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
43400,2015,7250.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
46000,2015,10145.0,no_color,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12500,2018,59924.0,silver,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
13900,2017,21304.0,black,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13000,2018,52079.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13000,2018,54960.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3000,2013,80099.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
17500,2019,23987.0,black,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7900,2017,84144.0,gray,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8900,2014,85639.0,blue,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11500,2018,50193.0,no_color,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6500,2017,74392.0,black,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8000,2017,76117.0,black,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18700,2018,36358.0,gray,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8350,2017,90685.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14500,2016,82240.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6200,2016,66167.0,silver,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7500,2012,144220.0,gray,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20200,2019,24722.0,black,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
29300,2019,41198.0,silver,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31000,2019,26353.0,black,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32400,2019,28280.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5800,2012,130120.0,white,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
21500,2019,15340.0,black,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23100,2018,12265.0,silver,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4500,2014,94872.0,gray,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24800,2018,17946.0,silver,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
23000,2018,26996.0,gray,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26900,2019,5775.0,gray,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
21500,2018,6748.0,gray,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15700,2018,38128.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15200,2018,41636.0,silver,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23300,2018,5359.0,blue,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6100,2015,70296.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53000,2017,7415.0,no_color,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18200,2016,50639.0,black,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21800,2019,6530.0,gray,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
52000,2016,17432.0,blue,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19000,2019,19636.0,black,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25000,2016,41748.0,no_color,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
36000,2016,13162.0,red,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17000,2019,32937.0,white,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25300,2015,23095.0,red,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14900,2017,34432.0,gray,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
15000,2017,48162.0,no_color,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12995,2014,68310.0,gray,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17750,2014,48000.0,black,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10295,2014,105962.0,black,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
16995,2014,96575.0,gray,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20999,2014,37082.0,silver,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
21232,2019,4950.0,gray,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5800,2013,111628.0,white,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29000,2012,15927.0,black,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
17000,2018,36299.0,gray,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13800,2018,28469.0,red,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30000,2019,29086.0,gray,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14800,2017,35991.0,gray,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8500,2017,62224.0,black,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9800,2013,86500.0,white,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4200,2014,144725.0,gray,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2500,2013,163260.0,red,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
28700,2018,19636.0,blue,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18500,2018,34272.0,gray,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17300,2018,42909.0,no_color,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7100,2016,55749.0,gray,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3250,2015,89142.0,white,3,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
30700,2017,20328.0,no_color,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3000,2012,149332.0,gray,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26500,2019,28551.0,gray,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20800,2019,35098.0,gray,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20800,2019,35365.0,gray,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5100,2015,88398.0,white,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
18900,2019,27957.0,black,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
24000,2019,30161.0,silver,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38800,2015,26292.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24500,2019,25780.0,white,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24500,2019,25032.0,black,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6500,2016,72248.0,blue,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24000,2019,30630.0,gray,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
18000,2014,86125.0,no_color,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
24000,2019,30408.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23500,2019,35443.0,silver,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4500,2014,95377.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25900,2019,32724.0,silver,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
13900,2019,45089.0,gray,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
14200,2019,35948.0,silver,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
15400,2019,41601.0,blue,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17500,2019,26370.0,gray,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17500,2019,18271.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18000,2019,9476.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25200,2012,80899.0,gray,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14100,2018,57394.0,black,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13300,2018,42190.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16200,2019,22591.0,black,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13300,2018,48681.0,gray,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13100,2018,42621.0,silver,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
15500,2017,27761.0,silver,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4500,2013,107768.0,white,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
28400,2019,14355.0,gray,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17400,2019,9467.0,gray,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6000,2014,122837.0,silver,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20700,2019,18313.0,gray,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20300,2019,19506.0,black,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
14000,2018,14750.0,black,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
17200,2019,13944.0,blue,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15000,2016,26922.0,blue,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17500,2019,12690.0,gray,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1300,2013,239822.0,gray,3,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1750,2014,74975.0,red,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16300,2019,28289.0,red,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15700,2019,38041.0,red,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10000,2017,52386.0,silver,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
23100,2019,34391.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14900,2019,39515.0,red,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16300,2019,28782.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25800,2019,30092.0,red,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23800,2019,26443.0,black,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16800,2019,28981.0,red,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15500,2019,32865.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6000,2014,117258.0,blue,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26900,2019,16397.0,white,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16900,2019,16176.0,white,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
19500,2019,1091.0,gray,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15400,2019,17472.0,black,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2300,2012,123882.0,white,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17000,2019,10341.0,red,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34000,2019,19695.0,black,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13700,2017,51041.0,black,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19100,2018,22646.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11800,2018,18138.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27500,2019,23987.0,gray,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26900,2019,17160.0,black,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27100,2019,26929.0,white,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27200,2019,25815.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9000,2017,81992.0,silver,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
22500,2019,5000.0,gray,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7700,2015,62683.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4500,2013,107224.0,white,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2200,2013,184905.0,gray,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
21500,2019,35153.0,black,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
21800,2019,30943.0,red,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20300,2019,17154.0,black,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8200,2016,79637.0,white,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
19000,2019,12123.0,red,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8400,2016,107822.0,blue,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
19500,2019,10221.0,blue,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7000,2015,95278.0,blue,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
19500,2019,13457.0,gray,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8500,2014,69936.0,blue,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20500,2019,13520.0,gray,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4900,2014,96922.0,silver,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20800,2014,72594.0,black,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
28500,2019,17896.0,silver,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
21900,2019,11088.0,silver,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
15800,2019,29567.0,black,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
33000,2019,15655.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
22700,2019,26428.0,black,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21900,2019,29003.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
19300,2019,32229.0,red,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30700,2019,26503.0,black,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19300,2019,15446.0,black,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13750,2014,128556.0,white,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16400,2019,23369.0,silver,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
19500,2019,8767.0,black,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15100,2019,48319.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28500,2019,15275.0,black,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15300,2019,33826.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20300,2019,16679.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
22000,2019,26184.0,gray,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
16700,2019,21203.0,gray,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19300,2019,17870.0,black,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
34100,2019,17909.0,gray,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14600,2019,41126.0,silver,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18200,2019,14098.0,red,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33800,2019,15003.0,black,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15900,2019,29105.0,black,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
16500,2019,34794.0,black,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29600,2019,20034.0,silver,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14100,2019,46942.0,black,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18200,2019,14753.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
18200,2019,14359.0,black,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
24300,2019,34922.0,black,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15400,2019,20944.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19000,2019,9877.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
19000,2019,8949.0,black,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
27800,2017,13627.0,gray,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
18200,2019,18291.0,blue,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15000,2018,38029.0,white,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
19200,2017,32593.0,gray,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15500,2018,37352.0,red,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15500,2018,30671.0,red,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7600,2012,79544.0,white,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18400,2017,15027.0,black,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
14700,2018,29115.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3900,2015,93604.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5200,2015,100203.0,black,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17200,2019,35401.0,silver,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18700,2019,20279.0,red,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32000,2019,26090.0,red,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14500,2015,107924.0,white,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19400,2019,14906.0,black,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17300,2019,34407.0,black,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19100,2019,18132.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11100,2013,109176.0,black,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
32000,2019,25456.0,black,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
16900,2019,38375.0,silver,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18000,2017,39792.0,blue,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17800,2019,30403.0,white,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18000,2019,28252.0,white,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17500,2019,31904.0,white,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14500,2018,24336.0,silver,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
18500,2019,23961.0,silver,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
18600,2019,22919.0,silver,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32000,2019,22863.0,red,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17000,2019,38817.0,black,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16000,2019,48854.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18000,2019,27288.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6200,2016,99988.0,silver,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3700,2013,84109.0,black,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
24000,2012,88539.0,white,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
18500,2012,101017.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
18300,2019,13906.0,black,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21000,2019,20601.0,gray,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1300,2013,135561.0,white,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11900,2019,23421.0,gray,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
950,2012,145174.0,white,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
26800,2019,21309.0,gray,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21000,2019,10350.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
33500,2019,8605.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
900,2013,139404.0,blue,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
21000,2019,10170.0,gray,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26800,2019,22272.0,silver,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5700,2016,101906.0,blue,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
33000,2019,10930.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11000,2019,73552.0,silver,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15800,2019,37107.0,blue,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3600,2013,124247.0,white,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
16300,2019,36993.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2700,2015,67133.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12800,2019,33580.0,no_color,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9700,2015,94140.0,black,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18300,2019,10447.0,silver,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
16000,2019,10229.0,silver,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21000,2019,6269.0,gray,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3700,2014,98699.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
33000,2019,10631.0,gray,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14700,2019,44381.0,silver,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33000,2019,13960.0,silver,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
15900,2019,14051.0,white,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33000,2019,20800.0,gray,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33000,2019,8873.0,gray,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32500,2019,15502.0,black,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
33000,2019,9669.0,silver,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13000,2018,50873.0,black,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
33000,2019,14117.0,white,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16500,2019,46820.0,red,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33000,2019,7247.0,gray,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
34500,2017,40991.0,red,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33500,2019,9023.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
48000,2018,8047.0,white,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
54500,2019,3966.0,red,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13200,2018,41014.0,silver,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31500,2018,20907.0,white,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17400,2017,89795.0,red,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26000,2017,57158.0,white,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11000,2013,83976.0,white,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
21000,2018,12554.0,gray,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5500,2015,60707.0,gray,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7500,2014,40110.0,red,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15800,2019,28038.0,silver,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16900,2019,26643.0,red,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25000,2019,36127.0,white,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
18000,2019,19983.0,black,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
15600,2019,29926.0,black,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23800,2019,36750.0,white,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16800,2019,27312.0,black,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22700,2019,49575.0,white,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23300,2019,30279.0,red,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23500,2019,25825.0,white,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
